wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\奇妙能力歌\Mixed_Voice_Group\0000.wav,0,0.616573,5.395,Chinese,ZH-Alto-1,奇妙能力歌,Chinese/ZH-Alto-1/奇妙能力歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\les souvenirs\Vibrato_Group\0002.wav,0,0.68043,6.609,French,FR-Soprano-1,les souvenirs,French/FR-Soprano-1/les souvenirs,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\日不落\Control_Group\0000.wav,1,0.522017,3.675,Chinese,ZH-Alto-1,日不落,Chinese/ZH-Alto-1/日不落,0.27
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\o souverain\Control_Group\0018.wav,1,0.264273,4.312,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,0.921
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Pharyngeal_Group\0009.wav,0,0.604098,3.758,Chinese,ZH-Tenor-1,不为谁而作的歌,Chinese/ZH-Tenor-1/不为谁而作的歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\从前慢\Control_Group\0001.wav,0,0.22003,1.45,Chinese,ZH-Tenor-1,从前慢,Chinese/ZH-Tenor-1/从前慢,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\manon\Control_Group\0001.wav,1,0.476512,5.082,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.162
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0009.wav,0,0.131002,1.255,Chinese,ZH-Alto-1,南山南,Chinese/ZH-Alto-1/南山南,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\les passagers du vent\Paired_Speech_Group\0004.wav,0,0.526415,3.009,French,FR-Soprano-1,les passagers du vent,French/FR-Soprano-1/les passagers du vent,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Falsetto_Group\0002.wav,0,0.621654,9.037,Chinese,ZH-Alto-1,平凡的一天,Chinese/ZH-Alto-1/平凡的一天,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\我怀念的\Control_Group\0012.wav,0,0.590564,3.73,Chinese,ZH-Tenor-1,我怀念的,Chinese/ZH-Tenor-1/我怀念的,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\mustang cabriolet\Control_Group\0000.wav,1,0.410202,4.966,French,FR-Soprano-1,mustang cabriolet,French/FR-Soprano-1/mustang cabriolet,0.671
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\mustang cabriolet\Mixed_Voice_Group\0006.wav,1,0.096603,0.595,French,FR-Soprano-1,mustang cabriolet,French/FR-Soprano-1/mustang cabriolet,1.19
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\匆匆那年\Falsetto_Group\0011.wav,1,0.511779,6.3,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,1.12
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\告白气球\Falsetto_Group\0001.wav,1,0.791667,4.722,Chinese,ZH-Alto-1,告白气球,Chinese/ZH-Alto-1/告白气球,0.284
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne veux pas de toi\Pharyngeal_Group\0000.wav,1,0.577138,5.481,French,FR-Soprano-1,je ne veux pas de toi,French/FR-Soprano-1/je ne veux pas de toi,0.567
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\o souverain\Breathy_Group\0000.wav,1,0.232136,2.28,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,1.241
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\le balcon\Control_Group\0011.wav,1,0.360902,3.952,French,FR-Soprano-1,le balcon,French/FR-Soprano-1/le balcon,0.911
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0019.wav,0,0.608358,6.42,Chinese,ZH-Alto-1,演员,Chinese/ZH-Alto-1/演员,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Vibrato_Group\0009.wav,0,0.467696,6.602,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\不为谁而作的歌\Control_Group\0008.wav,0,0.427632,2.925,Chinese,ZH-Alto-1,不为谁而作的歌,Chinese/ZH-Alto-1/不为谁而作的歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\soleil solleil\Paired_Speech_Group\0004.wav,0,0.489431,1.876,French,FR-Soprano-1,soleil solleil,French/FR-Soprano-1/soleil solleil,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\avant\Glissando_Group\0002.wav,1,0.321397,2.54,French,FR-Tenor-1,avant,French/FR-Tenor-1/avant,0.14
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\la terre\Control_Group\0001.wav,0,0.645358,7.354,French,FR-Soprano-1,la terre,French/FR-Soprano-1/la terre,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Vibrato_Group\0007.wav,1,0.106831,0.275,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\心动\Control_Group\0010.wav,0,0.440561,3.265,Chinese,ZH-Tenor-1,心动,Chinese/ZH-Tenor-1/心动,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0005.wav,1,0.482143,4.455,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.37
"d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\t'es beau,t'es beau\Control_Group\0006.wav",0,0.073774,1.252,French,FR-Soprano-1,"t'es beau,t'es beau","French/FR-Soprano-1/t'es beau,t'es beau",0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0009.wav,1,0.482873,4.37,Chinese,ZH-Alto-1,青花瓷,Chinese/ZH-Alto-1/青花瓷,0.24
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0013.wav,0,0.588571,3.605,Chinese,ZH-Alto-1,后来,Chinese/ZH-Alto-1/后来,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\失落沙洲\Control_Group\0006.wav,0,0.360596,3.17,Chinese,ZH-Alto-1,失落沙洲,Chinese/ZH-Alto-1/失落沙洲,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\传奇\Control_Group\0009.wav,0,0.556735,11.01,Chinese,ZH-Tenor-1,传奇,Chinese/ZH-Tenor-1/传奇,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\末班车\Vibrato_Group\0002.wav,0,0.23064,1.37,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\la famillle que l'on a choisie\Breathy_Group\0004.wav,0,0.520251,8.696,French,FR-Soprano-1,la famillle que l'on a choisie,French/FR-Soprano-1/la famillle que l'on a choisie,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\告白气球\Falsetto_Group\0005.wav,0,0.208347,1.248,Chinese,ZH-Alto-1,告白气球,Chinese/ZH-Alto-1/告白气球,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\les passagers du vent\Breathy_Group\0002.wav,1,0.544467,7.867,French,FR-Soprano-1,les passagers du vent,French/FR-Soprano-1/les passagers du vent,0.12
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0010.wav,1,0.457736,3.195,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.15
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Mixed_Voice_Group\0013.wav,0,0.621415,3.9,Chinese,ZH-Alto-1,后来,Chinese/ZH-Alto-1/后来,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\平凡的一天\Breathy_Group\0008.wav,0,0.143587,1.265,Chinese,ZH-Tenor-1,平凡的一天,Chinese/ZH-Tenor-1/平凡的一天,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Control_Group\0015.wav,1,0.702043,7.21,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,1.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Falsetto_Group\0001.wav,0,0.179464,1.923,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\最初的梦想\Falsetto_Group\0004.wav,0,0.088963,1.269,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0017.wav,0,0.627144,6.215,Chinese,ZH-Alto-1,化身孤岛的鲸,Chinese/ZH-Alto-1/化身孤岛的鲸,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0019.wav,0,0.203101,1.31,Chinese,ZH-Tenor-1,老男孩,Chinese/ZH-Tenor-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\没那么简单\Glissando_Group\0009.wav,0,0.356671,2.7,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\vivre a en crever\Mixed_Voice_Group\0003.wav,1,0.841417,7.385,French,FR-Soprano-1,vivre a en crever,French/FR-Soprano-1/vivre a en crever,0.364
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\mustang cabriolet\Falsetto_Group\0005.wav,1,0.376367,7.049,French,FR-Soprano-1,mustang cabriolet,French/FR-Soprano-1/mustang cabriolet,0.415
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Falsetto_Group\0022.wav,0,0.602454,4.91,Chinese,ZH-Tenor-1,过火,Chinese/ZH-Tenor-1/过火,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\不能说的秘密\Control_Group\0000.wav,1,0.378894,3.285,Chinese,ZH-Tenor-1,不能说的秘密,Chinese/ZH-Tenor-1/不能说的秘密,0.47
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\German\DE-Soprano-1\Breathy\Copilot\Breathy_Group\0006.wav,0,0.545189,3.915,German,DE-Soprano-1,Copilot,German/DE-Soprano-1/Copilot,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Control_Group\0013.wav,0,0.239815,1.825,Chinese,ZH-Alto-1,烟花易冷,Chinese/ZH-Alto-1/烟花易冷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\偏爱\Mixed_Voice_Group\0006.wav,0,0.435162,3.49,Chinese,ZH-Tenor-1,偏爱,Chinese/ZH-Tenor-1/偏爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\曹操\Control_Group\0003.wav,0,0.209885,1.454,Chinese,ZH-Alto-1,曹操,Chinese/ZH-Alto-1/曹操,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Control_Group\0007.wav,0,0.181287,2.604,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\空白格\Vibrato_Group\0003.wav,0,0.512414,3.715,Chinese,ZH-Tenor-1,空白格,Chinese/ZH-Tenor-1/空白格,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\eviter les roses\Paired_Speech_Group\0000.wav,0,0.161167,1.221,French,FR-Soprano-1,eviter les roses,French/FR-Soprano-1/eviter les roses,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0005.wav,0,0.421648,3.689,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\Lafleur\Breathy_Group\0003.wav,1,0.19023,3.746,French,FR-Tenor-1,Lafleur,French/FR-Tenor-1/Lafleur,0.412
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\2019\Breathy_Group\0005.wav,1,0.575412,6.949,French,FR-Soprano-1,2019,French/FR-Soprano-1/2019,0.571
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\失落沙洲\Control_Group\0001.wav,0,0.276,1.725,Chinese,ZH-Alto-1,失落沙洲,Chinese/ZH-Alto-1/失落沙洲,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Paired_Speech_Group\0005.wav,0,0.328536,1.461,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\全世界谁倾听你\Control_Group\0004.wav,0,0.137137,1.37,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\江南\Control_Group\0002.wav,0,0.131833,1.216,Chinese,ZH-Alto-1,江南,Chinese/ZH-Alto-1/江南,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\热雪\Falsetto_Group\0003.wav,0,0.619792,8.048,Chinese,ZH-Alto-1,热雪,Chinese/ZH-Alto-1/热雪,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Mixed_Voice_Group\0011.wav,1,0.330909,2.73,Chinese,ZH-Alto-1,桃花诺,Chinese/ZH-Alto-1/桃花诺,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\老男孩\Pharyngeal_Group\0005.wav,1,0.526219,5.078,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.324
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Pharyngeal_Group\0003.wav,0,0.505855,4.32,Chinese,ZH-Tenor-1,雨爱,Chinese/ZH-Tenor-1/雨爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\最初的梦想\Mixed_Voice_Group\0015.wav,0,0.248623,1.805,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.0
"d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\t'es beau,t'es beau\Falsetto_Group\0000.wav",1,0.904256,13.576,French,FR-Soprano-1,"t'es beau,t'es beau","French/FR-Soprano-1/t'es beau,t'es beau",2.875
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\le dernier train\Falsetto_Group\0003.wav,1,0.522002,4.97,French,FR-Soprano-1,le dernier train,French/FR-Soprano-1/le dernier train,0.821
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\不再见\Vibrato_Group\0021.wav,1,0.502317,4.335,Chinese,ZH-Alto-1,不再见,Chinese/ZH-Alto-1/不再见,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0013.wav,1,0.513504,3.879,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.81
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\guel ennui\Control_Group\0003.wav,1,0.877401,9.541,French,FR-Soprano-1,guel ennui,French/FR-Soprano-1/guel ennui,0.494
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Falsetto_Group\0004.wav,0,0.184365,1.728,Chinese,ZH-Alto-1,鸽子,Chinese/ZH-Alto-1/鸽子,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Mixed_Voice_Group\0021.wav,0,0.652258,5.055,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\倒带\Glissando_Group\0004.wav,0,0.215734,1.5,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Vibrato_Group\0001.wav,1,0.586646,10.126,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.14
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\说谎\Control_Group\0009.wav,0,0.19422,1.445,Chinese,ZH-Alto-1,说谎,Chinese/ZH-Alto-1/说谎,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\ouvre\Glissando_Group\0002.wav,1,0.913904,13.745,French,FR-Tenor-1,ouvre,French/FR-Tenor-1/ouvre,0.387
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Control_Group\0000.wav,1,0.078818,0.2,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.4
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Pharyngeal_Group\0009.wav,0,0.5306,4.335,Chinese,ZH-Tenor-1,雨爱,Chinese/ZH-Tenor-1/雨爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\温柔\Breathy_Group\0007.wav,1,0.248641,1.83,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.36
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\chez moi\Falsetto_Group\0003.wav,1,0.886161,12.038,French,FR-Soprano-1,chez moi,French/FR-Soprano-1/chez moi,0.193
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\末班车\Control_Group\0004.wav,0,0.24541,1.47,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Glissando_Group\0000.wav,0,0.084273,1.36,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\comment dire\Paired_Speech_Group\0005.wav,0,0.259322,1.231,French,FR-Soprano-1,comment dire,French/FR-Soprano-1/comment dire,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Control_Group\0010.wav,0,0.163739,1.305,Chinese,ZH-Alto-1,桃花诺,Chinese/ZH-Alto-1/桃花诺,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\manon\Breathy_Group\0001.wav,1,0.489144,5.002,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.881
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\最长的电影\Falsetto_Group\0000.wav,0,0.192867,1.46,Chinese,ZH-Alto-1,最长的电影,Chinese/ZH-Alto-1/最长的电影,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\全世界谁倾听你\Mixed_Voice_Group\0005.wav,1,0.43507,4.925,Chinese,ZH-Tenor-1,全世界谁倾听你,Chinese/ZH-Tenor-1/全世界谁倾听你,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\les passagers du vent\Control_Group\0006.wav,0,0.612339,6.094,French,FR-Soprano-1,les passagers du vent,French/FR-Soprano-1/les passagers du vent,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Mixed_Voice_Group\0008.wav,1,0.647805,7.201,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,0.512
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\ce train qui s'en va\Control_Group\0000.wav,0,0.206037,1.806,French,FR-Soprano-1,ce train qui s'en va,French/FR-Soprano-1/ce train qui s'en va,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Mixed_Voice_Group\0020.wav,1,0.486251,5.305,Chinese,ZH-Alto-1,演员,Chinese/ZH-Alto-1/演员,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0008.wav,0,0.165339,1.391,Chinese,ZH-Alto-1,贝加尔湖畔,Chinese/ZH-Alto-1/贝加尔湖畔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\偏爱\Control_Group\0007.wav,0,0.157241,1.443,Chinese,ZH-Tenor-1,偏爱,Chinese/ZH-Tenor-1/偏爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\温柔\Control_Group\0001.wav,0,0.517266,3.595,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne veux pas de toi\Pharyngeal_Group\0002.wav,1,0.116777,0.565,French,FR-Soprano-1,je ne veux pas de toi,French/FR-Soprano-1/je ne veux pas de toi,1.13
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Pharyngeal_Group\0005.wav,0,0.200873,1.38,Chinese,ZH-Alto-1,隐形的翅膀,Chinese/ZH-Alto-1/隐形的翅膀,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\画心\Control_Group\0009.wav,1,0.241641,1.59,Chinese,ZH-Tenor-1,画心,Chinese/ZH-Tenor-1/画心,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Control_Group\0006.wav,1,0.655483,5.86,Chinese,ZH-Alto-1,平凡之路,Chinese/ZH-Alto-1/平凡之路,0.36
