item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.049197,0.350803
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.049197,0.350803
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.049197,0.350803
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0006,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.048966,0.351034
English#EN-Alto-1#Breathy#let it go#Breathy_Group#0000,EN-Alto-1,let it go,Breathy_Group,positive_mix,clear_mix,0.048375,0.351625
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0007,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.047841,0.352159
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0003,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.047502,0.352498
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0005,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.047116,0.352884
English#EN-Tenor-1#Pharyngeal#Unconditionally#Control_Group#0002,EN-Tenor-1,Unconditionally,Control_Group,positive_mix,clear_mix,0.046748,0.353252
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.046639,0.353361
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.046317,0.353683
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.046317,0.353683
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.046317,0.353683
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0000,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.04516,0.35484
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#What Was I Made For？#Mixed_Voice_Group#0008,EN-Tenor-1,What Was I Made For？,Mixed_Voice_Group,positive_mix,clear_mix,0.045128,0.354872
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0004,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.044941,0.355059
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Umbrella#Mixed_Voice_Group#0003,EN-Tenor-1,Umbrella,Mixed_Voice_Group,positive_mix,clear_mix,0.044697,0.355303
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.044306,0.355694
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.043538,0.356462
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0010,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.042947,0.357053
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0006,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.042938,0.357062
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0008,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.042658,0.357342
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0007,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.042395,0.357605
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0007,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.042395,0.357605
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0002,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.041896,0.358104
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0006,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.041826,0.358174
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0012,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.041361,0.358639
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.041179,0.358821
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0005,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.040667,0.359333
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.040186,0.359814
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Cardigan#Mixed_Voice_Group#0008,EN-Tenor-1,Cardigan,Mixed_Voice_Group,positive_mix,clear_mix,0.039917,0.360083
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0000,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.039911,0.360089
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0010,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.039809,0.360191
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#What Was I Made For？#Mixed_Voice_Group#0006,EN-Tenor-1,What Was I Made For？,Mixed_Voice_Group,positive_mix,clear_mix,0.039635,0.360365
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0012,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.039075,0.360925
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0007,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.038402,0.361598
English#EN-Tenor-1#Pharyngeal#Unconditionally#Control_Group#0001,EN-Tenor-1,Unconditionally,Control_Group,positive_mix,clear_mix,0.038349,0.361651
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Know Places#Mixed_Voice_Group#0003,EN-Tenor-1,I Know Places,Mixed_Voice_Group,positive_mix,clear_mix,0.038112,0.361888
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love on the Brain#Mixed_Voice_Group#0008,EN-Tenor-1,Love on the Brain,Mixed_Voice_Group,positive_mix,clear_mix,0.037861,0.362139
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0009,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.037799,0.362201
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0001,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.037659,0.362341
English#EN-Tenor-1#Breathy#Stay#Control_Group#0010,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.037555,0.362445
English#EN-Tenor-1#Pharyngeal#Stay#Control_Group#0008,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.037555,0.362445
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0011,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.037555,0.362445
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.037067,0.362933
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0012,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.036678,0.363322
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0004,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.036467,0.363533
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0001,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.036272,0.363728
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0011,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.036239,0.363761
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0011,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.036213,0.363787
English#EN-Alto-1#Breathy#who says#Breathy_Group#0012,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.035937,0.364063
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0007,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.03587,0.36413
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0013,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.035765,0.364235
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0013,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.035765,0.364235
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0007,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.035763,0.364237
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0013,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.035756,0.364244
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0008,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.035745,0.364255
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0000,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.035641,0.364359
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0000,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.035641,0.364359
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0000,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.035641,0.364359
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0009,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.035513,0.364487
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0010,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.03548,0.36452
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0001,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.035351,0.364649
English#EN-Tenor-1#Breathy#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.035213,0.364787
English#EN-Tenor-1#Pharyngeal#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.035213,0.364787
English#EN-Tenor-1#Vibrato#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.035213,0.364787
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0013,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.035109,0.364891
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0008,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.035066,0.364934
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.034832,0.365168
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0008,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.034653,0.365347
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0004,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.034516,0.365484
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0004,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.034508,0.365492
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0006,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.034151,0.365849
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0006,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.034025,0.365975
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0008,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.033967,0.366033
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0008,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.033967,0.366033
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0008,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.033967,0.366033
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0008,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.033967,0.366033
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Unconditionally#Mixed_Voice_Group#0003,EN-Tenor-1,Unconditionally,Mixed_Voice_Group,positive_mix,clear_mix,0.033711,0.366289
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0007,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.033455,0.366545
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.032821,0.367179
English#EN-Tenor-1#Vibrato#Million Reasons#Vibrato_Group#0004,EN-Tenor-1,Million Reasons,Vibrato_Group,positive_mix,clear_mix,0.032753,0.367247
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0012,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.032202,0.367798
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Vibrato_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Vibrato_Group,positive_mix,clear_mix,0.032097,0.367903
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Vibrato_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Vibrato_Group,positive_mix,clear_mix,0.032017,0.367983
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0007,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.031917,0.368083
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0008,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.031846,0.368154
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Always Remember Us This Way#Mixed_Voice_Group#0012,EN-Tenor-1,Always Remember Us This Way,Mixed_Voice_Group,positive_mix,clear_mix,0.031766,0.368234
English#EN-Tenor-1#Glissando#Stay#Control_Group#0011,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.031736,0.368264
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Know Places#Mixed_Voice_Group#0001,EN-Tenor-1,I Know Places,Mixed_Voice_Group,positive_mix,clear_mix,0.031553,0.368447
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love Story#Control_Group#0003,EN-Tenor-1,Love Story,Control_Group,positive_mix,clear_mix,0.031483,0.368517
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0006,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.031385,0.368615
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0001,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.031116,0.368884
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#August#Mixed_Voice_Group#0002,EN-Tenor-1,August,Mixed_Voice_Group,positive_mix,clear_mix,0.031085,0.368915
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0009,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.031037,0.368963
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0009,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.031033,0.368967
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0006,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.030986,0.369014
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0007,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.030977,0.369023
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0004,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.03054,0.36946
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0006,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.030537,0.369463
English#EN-Tenor-1#Breathy#Stay#Control_Group#0002,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.030494,0.369506
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.030336,0.369664
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.030336,0.369664
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.030336,0.369664
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0005,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.02997,0.37003
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0005,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.02997,0.37003
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0005,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.02997,0.37003
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0013,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.029839,0.370161
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0010,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.029776,0.370224
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0011,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.02956,0.37044
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0002,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.029509,0.370491
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0003,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.029353,0.370647
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0006,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.029262,0.370738
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0008,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.029142,0.370858
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0008,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.02898,0.37102
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0011,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.028868,0.371132
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0003,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.028715,0.371285
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0014,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.028633,0.371367
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0011,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.028415,0.371585
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0006,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.028386,0.371614
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0007,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.028303,0.371697
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0006,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.028236,0.371764
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0011,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.028166,0.371834
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0009,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.028043,0.371957
English#EN-Tenor-1#Pharyngeal#Unconditionally#Control_Group#0003,EN-Tenor-1,Unconditionally,Control_Group,positive_mix,clear_mix,0.027875,0.372125
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Unconditionally#Mixed_Voice_Group#0002,EN-Tenor-1,Unconditionally,Mixed_Voice_Group,positive_mix,clear_mix,0.027814,0.372186
English#EN-Tenor-1#Breathy#All I Ask#Control_Group#0005,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.027514,0.372486
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0005,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.027514,0.372486
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.027454,0.372546
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0009,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.027454,0.372546
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love on the Brain#Mixed_Voice_Group#0002,EN-Tenor-1,Love on the Brain,Mixed_Voice_Group,positive_mix,clear_mix,0.027439,0.372561
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0000,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.027409,0.372591
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0005,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.027232,0.372768
English#EN-Alto-1#Mixed_Voice_and_Falsetto#make it shine#Mixed_Voice_Group#0010,EN-Alto-1,make it shine,Mixed_Voice_Group,positive_mix,clear_mix,0.027082,0.372918
