item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0002,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.229946,0.195054
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0001,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.229372,0.195628
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Lemon Tree#Mixed_Voice_Group#0002,EN-Alto-2,Lemon Tree,Mixed_Voice_Group,positive_mix,clear_mix,0.228701,0.196299
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0012,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.22868,0.19632
English#EN-Alto-2#Glissando#Someone Like You#Control_Group#0006,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.228657,0.196343
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0003,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.228133,0.196867
English#EN-Tenor-1#Glissando#All I Ask#Control_Group#0006,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.227915,0.197085
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0012,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.227847,0.197153
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0004,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.227449,0.197551
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0011,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.227226,0.197774
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0005,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.226282,0.198718
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Mixed_Voice_Group#0012,EN-Alto-1,seasons in the sun,Mixed_Voice_Group,positive_mix,clear_mix,0.225439,0.199561
English#EN-Alto-1#Glissando#rolling in the deep#Glissando_Group#0006,EN-Alto-1,rolling in the deep,Glissando_Group,positive_mix,clear_mix,0.225334,0.199666
English#EN-Alto-2#Vibrato#Young And Beautiful#Vibrato_Group#0000,EN-Alto-2,Young And Beautiful,Vibrato_Group,positive_mix,clear_mix,0.225144,0.199856
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0010,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.224825,0.200175
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0022,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.224744,0.200256
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0001,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.22463,0.20037
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.224147,0.200853
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.224147,0.200853
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.224147,0.200853
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0001,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.224144,0.200856
English#EN-Alto-2#Vibrato#All of Me#Vibrato_Group#0004,EN-Alto-2,All of Me,Vibrato_Group,positive_mix,clear_mix,0.224115,0.200885
English#EN-Alto-1#Mixed_Voice_and_Falsetto#make it shine#Mixed_Voice_Group#0009,EN-Alto-1,make it shine,Mixed_Voice_Group,positive_mix,clear_mix,0.223961,0.201039
English#EN-Alto-1#Breathy#once up a dream#Breathy_Group#0000,EN-Alto-1,once up a dream,Breathy_Group,positive_mix,clear_mix,0.22378,0.20122
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0003,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.223686,0.201314
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.22309,0.20191
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0004,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.223066,0.201934
English#EN-Tenor-1#Breathy#Someone Like You#Breathy_Group#0004,EN-Tenor-1,Someone Like You,Breathy_Group,positive_mix,breathy_mix,0.22297,0.20203
English#EN-Alto-2#Vibrato#Safe and Sound#Vibrato_Group#0001,EN-Alto-2,Safe and Sound,Vibrato_Group,positive_mix,clear_mix,0.222202,0.202798
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0007,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.221647,0.203353
English#EN-Alto-1#Pharyngeal#clouds#Control_Group#0007,EN-Alto-1,clouds,Control_Group,positive_mix,clear_mix,0.221196,0.203804
English#EN-Alto-1#Mixed_Voice_and_Falsetto#god is a girl#Control_Group#0000,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.221174,0.203826
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hello#Mixed_Voice_Group#0000,EN-Alto-2,Hello,Mixed_Voice_Group,positive_mix,clear_mix,0.221117,0.203883
English#EN-Alto-1#Mixed_Voice_and_Falsetto#how does a moment last forever#Mixed_Voice_Group#0015,EN-Alto-1,how does a moment last forever,Mixed_Voice_Group,positive_mix,clear_mix,0.220767,0.204233
English#EN-Alto-2#Vibrato#You Raise Me Up#Vibrato_Group#0006,EN-Alto-2,You Raise Me Up,Vibrato_Group,positive_mix,head_mix,0.220468,0.204532
English#EN-Alto-2#Breathy#Young And Beautiful#Control_Group#0002,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.220322,0.204678
English#EN-Alto-2#Glissando#Young And Beautiful#Control_Group#0002,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.220322,0.204678
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Young And Beautiful#Mixed_Voice_Group#0002,EN-Alto-2,Young And Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.220322,0.204678
English#EN-Alto-2#Pharyngeal#Young And Beautiful#Control_Group#0002,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.220322,0.204678
English#EN-Alto-2#Vibrato#Young And Beautiful#Control_Group#0002,EN-Alto-2,Young And Beautiful,Control_Group,positive_mix,clear_mix,0.220322,0.204678
English#EN-Alto-2#Vibrato#Someone Like You#Control_Group#0002,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.219697,0.205303
English#EN-Alto-1#Breathy#safe and sound#Control_Group#0005,EN-Alto-1,safe and sound,Control_Group,positive_mix,clear_mix,0.219569,0.205431
English#EN-Alto-2#Pharyngeal#Yesterday Once More#Control_Group#0007,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.219032,0.205968
English#EN-Alto-1#Mixed_Voice_and_Falsetto#seasons in the sun#Control_Group#0020,EN-Alto-1,seasons in the sun,Control_Group,positive_mix,clear_mix,0.218589,0.206411
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0006,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.217958,0.207042
English#EN-Alto-2#Mixed_Voice_and_Falsetto#All of Me#Mixed_Voice_Group#0005,EN-Alto-2,All of Me,Mixed_Voice_Group,positive_mix,clear_mix,0.217884,0.207116
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0003,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.217827,0.207173
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0003,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.217827,0.207173
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0003,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.217827,0.207173
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0003,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.217827,0.207173
English#EN-Alto-2#Mixed_Voice_and_Falsetto#All of Me#Mixed_Voice_Group#0000,EN-Alto-2,All of Me,Mixed_Voice_Group,positive_mix,clear_mix,0.217672,0.207328
English#EN-Alto-1#Mixed_Voice_and_Falsetto#my love#Mixed_Voice_Group#0005,EN-Alto-1,my love,Mixed_Voice_Group,positive_mix,clear_mix,0.217602,0.207398
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0005,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.217336,0.207664
English#EN-Alto-2#Glissando#Yesterday Once More#Glissando_Group#0005,EN-Alto-2,Yesterday Once More,Glissando_Group,positive_mix,clear_mix,0.217009,0.207991
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0013,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.216862,0.208138
English#EN-Alto-2#Breathy#Fly Me to the Moon#Control_Group#0004,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.216529,0.208471
English#EN-Alto-2#Glissando#Fly Me to the Moon#Control_Group#0004,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.216529,0.208471
English#EN-Alto-2#Pharyngeal#Fly Me to the Moon#Control_Group#0004,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.216529,0.208471
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Control_Group#0004,EN-Alto-2,Fly Me to the Moon,Control_Group,positive_mix,clear_mix,0.216529,0.208471
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Cry on My Shoulder#Mixed_Voice_Group#0001,EN-Alto-2,Cry on My Shoulder,Mixed_Voice_Group,positive_mix,clear_mix,0.216202,0.208798
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.216092,0.208908
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.216092,0.208908
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.216092,0.208908
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.216092,0.208908
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0003,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.216037,0.208963
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0005,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.214156,0.210844
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0023,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.213776,0.211224
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0002,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.213718,0.211282
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0007,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.213573,0.211427
English#EN-Alto-2#Mixed_Voice_and_Falsetto#This Is Me#Mixed_Voice_Group#0000,EN-Alto-2,This Is Me,Mixed_Voice_Group,positive_mix,clear_mix,0.213559,0.211441
English#EN-Alto-1#Pharyngeal#beauty and the beast#Control_Group#0011,EN-Alto-1,beauty and the beast,Control_Group,positive_mix,clear_mix,0.213552,0.211448
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.213464,0.211536
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.213464,0.211536
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.213464,0.211536
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0012,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.213321,0.211679
English#EN-Alto-2#Pharyngeal#Dream It Possible#Control_Group#0004,EN-Alto-2,Dream It Possible,Control_Group,positive_mix,clear_mix,0.212978,0.212022
English#EN-Alto-2#Breathy#Yesterday Once More#Control_Group#0001,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.212923,0.212077
English#EN-Alto-2#Glissando#Yesterday Once More#Control_Group#0001,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.212923,0.212077
English#EN-Alto-2#Pharyngeal#Yesterday Once More#Control_Group#0001,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.212923,0.212077
English#EN-Alto-2#Vibrato#Yesterday Once More#Control_Group#0001,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.212923,0.212077
English#EN-Alto-1#Mixed_Voice_and_Falsetto#big big world#Mixed_Voice_Group#0002,EN-Alto-1,big big world,Mixed_Voice_Group,positive_mix,clear_mix,0.212638,0.212362
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0013,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.212394,0.212606
English#EN-Alto-2#Breathy#My Love#Control_Group#0004,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.211603,0.213397
English#EN-Alto-2#Pharyngeal#My Love#Control_Group#0004,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.211603,0.213397
English#EN-Alto-2#Glissando#Young And Beautiful#Glissando_Group#0001,EN-Alto-2,Young And Beautiful,Glissando_Group,positive_mix,clear_mix,0.210054,0.214946
English#EN-Alto-2#Pharyngeal#Safe and Sound#Control_Group#0006,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.209528,0.215472
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0018,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.208747,0.216253
English#EN-Alto-1#Breathy#who says#Control_Group#0009,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.208605,0.216395
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0008,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.208605,0.216395
English#EN-Tenor-1#Pharyngeal#What Was I Made For？#Control_Group#0007,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.208398,0.216602
English#EN-Tenor-1#Breathy#Stay#Control_Group#0008,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.207939,0.217061
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0009,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.207939,0.217061
English#EN-Alto-1#Vibrato#if you love me for me#Control_Group#0009,EN-Alto-1,if you love me for me,Control_Group,positive_mix,clear_mix,0.207859,0.217141
English#EN-Alto-2#Glissando#Love Story#Glissando_Group#0002,EN-Alto-2,Love Story,Glissando_Group,positive_mix,clear_mix,0.207829,0.217171
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0005,EN-Alto-2,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.207725,0.217275
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0006,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.207607,0.217393
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0006,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.207607,0.217393
English#EN-Alto-2#Glissando#Someone Like You#Glissando_Group#0006,EN-Alto-2,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.207475,0.217525
English#EN-Alto-2#Glissando#Yesterday Once More#Glissando_Group#0003,EN-Alto-2,Yesterday Once More,Glissando_Group,positive_mix,clear_mix,0.207286,0.217714
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0013,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.207131,0.217869
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.206608,0.218392
English#EN-Alto-1#Glissando#trouble is a friend#Glissando_Group#0001,EN-Alto-1,trouble is a friend,Glissando_Group,positive_mix,clear_mix,0.206211,0.218789
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0003,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.205607,0.219393
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0013,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.204887,0.220113
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0007,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.204586,0.220414
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0010,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.204121,0.220879
English#EN-Alto-2#Glissando#My Heart Will Go On#Glissando_Group#0003,EN-Alto-2,My Heart Will Go On,Glissando_Group,positive_mix,breathy_mix,0.204022,0.220978
English#EN-Alto-1#Breathy#innocence#Control_Group#0002,EN-Alto-1,innocence,Control_Group,positive_mix,clear_mix,0.203547,0.221453
English#EN-Alto-2#Vibrato#All of Me#Vibrato_Group#0007,EN-Alto-2,All of Me,Vibrato_Group,positive_mix,clear_mix,0.203476,0.221524
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0007,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.202664,0.222336
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0007,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.202281,0.222719
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0007,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.202281,0.222719
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0007,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.202281,0.222719
English#EN-Alto-1#Pharyngeal#beauty and the beast#Pharyngeal_Group#0010,EN-Alto-1,beauty and the beast,Pharyngeal_Group,positive_mix,clear_mix,0.201865,0.223135
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0000,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.201259,0.223741
English#EN-Alto-1#Glissando#tell me that you love me#Glissando_Group#0009,EN-Alto-1,tell me that you love me,Glissando_Group,positive_mix,clear_mix,0.201115,0.223885
English#EN-Alto-1#Glissando#my love#Glissando_Group#0004,EN-Alto-1,my love,Glissando_Group,positive_mix,clear_mix,0.200958,0.224042
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hey Jude#Mixed_Voice_Group#0009,EN-Alto-2,Hey Jude,Mixed_Voice_Group,positive_mix,clear_mix,0.200939,0.224061
English#EN-Alto-2#Glissando#Someone Like You#Control_Group#0002,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.200329,0.224671
English#EN-Alto-2#Vibrato#My Love#Vibrato_Group#0005,EN-Alto-2,My Love,Vibrato_Group,positive_mix,clear_mix,0.200031,0.224969
English#EN-Alto-1#Breathy#innocence#Control_Group#0006,EN-Alto-1,innocence,Control_Group,positive_mix,clear_mix,0.199639,0.225361
English#EN-Alto-1#Pharyngeal#clouds#Pharyngeal_Group#0010,EN-Alto-1,clouds,Pharyngeal_Group,positive_mix,clear_mix,0.199337,0.225663
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Fly Me to the Moon#Mixed_Voice_Group#0003,EN-Alto-2,Fly Me to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.199222,0.225778
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0002,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.199195,0.225805
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0002,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.199195,0.225805
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0002,EN-Alto-2,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.199195,0.225805
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0002,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.199195,0.225805
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0002,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.199195,0.225805
English#EN-Alto-1#Breathy#all is found#Control_Group#0005,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.199144,0.225856
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hello#Mixed_Voice_Group#0006,EN-Alto-2,Hello,Mixed_Voice_Group,positive_mix,clear_mix,0.198906,0.226094
English#EN-Alto-2#Vibrato#Yesterday Once More#Control_Group#0005,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.198502,0.226498
English#EN-Alto-1#Pharyngeal#monsters#Control_Group#0010,EN-Alto-1,monsters,Control_Group,positive_mix,clear_mix,0.198272,0.226728
English#EN-Alto-1#Pharyngeal#love stroy#Control_Group#0005,EN-Alto-1,love stroy,Control_Group,positive_mix,clear_mix,0.198074,0.226926
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0010,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.198056,0.226944
English#EN-Alto-1#Vibrato#if you love me for me#Control_Group#0006,EN-Alto-1,if you love me for me,Control_Group,positive_mix,clear_mix,0.198052,0.226948
